,date,Gross Sales,Discounts,Net Sales,Tax,Total Collected,Cash,Card,PayPay
6350,2019-02-18,436,0,436,34,470,470,0,0
6351,2019-02-18,440,0,440,0,440,440,0,0
6352,2019-02-18,788,0,788,62,850,850,0,0
6353,2019-02-18,778,0,778,62,840,840,0,0
6354,2019-02-18,547,0,547,43,590,590,0,0
6355,2019-02-18,1019,0,1019,81,1100,1100,0,0
6356,2019-02-18,1038,0,1038,82,1120,1120,0,0
6357,2019-02-18,1852,0,1852,148,2000,2000,0,0
6358,2019-02-18,1852,0,1852,148,2000,2000,0,0
6359,2019-02-18,741,0,741,59,800,800,0,0
6360,2019-02-18,1954,0,1954,156,2110,2110,0,0
6361,2019-02-18,982,0,982,78,1060,1060,0,0
6362,2019-02-18,704,0,704,56,760,760,0,0
6363,2019-02-18,232,0,232,18,250,250,0,0
6364,2019-02-18,167,0,167,13,180,180,0,0
6365,2019-02-18,880,0,880,70,950,0,950,0
6366,2019-02-18,788,0,788,62,850,850,0,0
6367,2019-02-18,945,0,945,75,1020,1020,0,0
6368,2019-02-18,352,0,352,28,380,380,0,0
6369,2019-02-18,843,0,843,67,910,910,0,0
6370,2019-02-18,1575,0,1575,125,1700,1700,0,0
6371,2019-02-18,426,0,426,34,460,460,0,0
6372,2019-02-18,584,0,584,46,630,630,0,0
6373,2019-02-18,593,0,593,47,640,640,0,0
6374,2019-02-18,176,0,176,14,190,190,0,0
6375,2019-02-18,778,0,778,62,840,840,0,0
6376,2019-02-19,213,0,213,17,230,230,0,0
6377,2019-02-19,362,0,362,28,390,390,0,0
6378,2019-02-19,546,-116,430,34,464,464,0,0
6379,2019-02-19,731,-154,577,39,616,616,0,0
6380,2019-02-19,528,0,528,42,570,570,0,0
6381,2019-02-19,463,0,463,37,500,500,0,0
6382,2019-02-19,399,0,399,31,430,430,0,0
6383,2019-02-19,547,0,547,43,590,590,0,0
6384,2019-02-19,482,0,482,38,520,520,0,0
6385,2019-02-20,269,0,269,21,290,290,0,0
6386,2019-02-20,575,0,575,45,620,620,0,0
6387,2019-02-20,1158,0,1158,92,1250,1250,0,0
6388,2019-02-20,1232,0,1232,98,1330,1330,0,0
6389,2019-02-20,408,0,408,32,440,440,0,0
6390,2019-02-20,149,0,149,11,160,160,0,0
6391,2019-02-20,676,0,676,54,730,730,0,0
6392,2019-02-20,777,0,777,53,830,0,830,0
6393,2019-02-20,1093,0,1093,87,1180,1180,0,0
6394,2019-02-20,436,0,436,34,470,470,0,0
6395,2019-02-20,528,0,528,42,570,570,0,0
6396,2019-02-20,1167,0,1167,93,1260,1260,0,0
6397,2019-02-20,1685,0,1685,125,1810,1810,0,0
6398,2019-02-20,963,0,963,77,1040,1040,0,0
6399,2019-02-20,445,0,445,35,480,480,0,0
6400,2019-02-20,232,0,232,18,250,250,0,0
6401,2019-02-20,1306,0,1306,104,1410,1410,0,0
6402,2019-02-20,334,0,334,26,360,360,0,0
6403,2019-02-20,797,0,797,63,860,860,0,0
6404,2019-02-20,899,0,899,71,970,970,0,0
6405,2019-02-20,1186,0,1186,94,1280,1280,0,0
6406,2019-02-20,325,0,325,25,350,350,0,0
6407,2019-02-20,565,0,565,45,610,610,0,0
6408,2019-02-20,306,0,306,24,330,330,0,0
6409,2019-02-20,463,0,463,37,500,500,0,0
6410,2019-02-20,1815,0,1815,145,1960,1960,0,0
6411,2019-02-20,612,0,612,48,660,660,0,0
6412,2019-02-20,871,0,871,69,940,940,0,0
6413,2019-02-20,612,0,612,48,660,660,0,0
6414,2019-02-20,176,0,176,14,190,190,0,0
6415,2019-02-20,630,0,630,50,680,680,0,0
6416,2019-02-20,694,0,694,46,740,740,0,0
6417,2019-02-20,260,0,260,20,280,280,0,0
6418,2019-02-20,982,0,982,78,1060,1060,0,0
6419,2019-02-20,611,0,611,39,650,650,0,0
6420,2019-02-20,908,0,908,72,980,980,0,0
6421,2019-02-20,260,0,260,20,280,280,0,0
6422,2019-02-20,325,0,325,25,350,350,0,0
6423,2019-02-20,362,0,362,28,390,390,0,0
6424,2019-02-20,686,0,686,54,740,740,0,0
6425,2019-02-20,269,0,269,21,290,290,0,0
6426,2019-02-20,658,0,658,52,710,710,0,0
6427,2019-02-20,695,0,695,55,750,750,0,0
6428,2019-02-20,1093,0,1093,87,1180,1180,0,0
6429,2019-02-20,334,0,334,26,360,360,0,0
6430,2019-02-20,491,0,491,39,530,530,0,0
6431,2019-02-20,269,0,269,21,290,290,0,0
6432,2019-02-20,1547,0,1547,123,1670,1670,0,0
6433,2019-02-20,797,0,797,63,860,860,0,0
6434,2019-02-20,908,0,908,72,980,980,0,0
6435,2019-02-20,730,0,730,40,770,770,0,0
6436,2019-02-20,556,0,556,44,600,600,0,0
6437,2019-02-20,445,0,445,35,480,480,0,0
6438,2019-02-20,1065,0,1065,85,1150,1150,0,0
6439,2019-02-20,1354,-145,1209,96,1305,1305,0,0
6440,2019-02-20,723,0,723,57,780,780,0,0
6441,2019-02-20,788,0,788,62,850,850,0,0
6442,2019-02-20,788,0,788,62,850,850,0,0
6443,2019-02-20,695,0,695,55,750,750,0,0
6444,2019-02-20,788,0,788,62,850,850,0,0
6445,2019-02-20,788,0,788,62,850,850,0,0
6446,2019-02-20,1575,0,1575,125,1700,0,1700,0
6447,2019-02-20,788,0,788,62,850,850,0,0
6448,2019-02-20,139,0,139,11,150,150,0,0
6449,2019-02-20,704,0,704,56,760,760,0,0
6450,2019-02-20,371,0,371,29,400,400,0,0
6451,2019-02-20,371,0,371,29,400,400,0,0
6452,2019-02-20,473,0,473,37,510,510,0,0
6453,2019-02-20,788,0,788,62,850,850,0,0
6454,2019-02-20,269,0,269,21,290,290,0,0
6455,2019-02-20,788,0,788,62,850,850,0,0
6456,2019-02-20,306,0,306,24,330,330,0,0
6457,2019-02-20,676,0,676,54,730,730,0,0
6458,2019-02-20,362,0,362,28,390,390,0,0
6459,2019-02-20,352,0,352,28,380,380,0,0
6460,2019-02-20,612,0,612,48,660,660,0,0
6461,2019-02-20,686,0,686,54,740,740,0,0
6462,2019-02-20,769,0,769,61,830,830,0,0
6463,2019-02-20,556,0,556,44,600,600,0,0
6464,2019-02-20,1112,0,1112,88,1200,1200,0,0
6465,2019-02-20,547,0,547,43,590,590,0,0
6466,2019-02-20,1112,0,1112,88,1200,1200,0,0
6467,2019-02-20,306,0,306,24,330,330,0,0
6468,2019-02-20,713,0,713,57,770,770,0,0
6469,2019-02-20,510,0,510,40,550,550,0,0
6470,2019-02-20,788,0,788,62,850,850,0,0
6471,2019-02-20,908,0,908,72,980,980,0,0
6472,2019-02-20,1204,0,1204,96,1300,1300,0,0
6473,2019-02-20,908,0,908,72,980,980,0,0
6474,2019-02-20,12704,0,12704,1016,13720,13720,0,0
6475,2019-02-20,649,0,649,51,700,700,0,0
6476,2019-02-20,584,0,584,46,630,630,0,0
6477,2019-02-20,436,0,436,34,470,470,0,0
6478,2019-02-20,334,0,334,26,360,360,0,0
6479,2019-02-20,538,0,538,42,580,580,0,0
6480,2019-02-20,667,0,667,53,720,720,0,0
6481,2019-02-20,1019,0,1019,81,1100,1100,0,0
6482,2019-02-20,1278,0,1278,102,1380,1380,0,0
6483,2019-02-21,232,0,232,18,250,250,0,0
6484,2019-02-21,1815,0,1815,145,1960,1960,0,0
6485,2019-02-21,760,0,760,60,820,820,0,0
6486,2019-02-21,445,0,445,35,480,480,0,0
6487,2019-02-21,445,0,445,35,480,480,0,0
6488,2019-02-21,806,0,806,64,870,870,0,0
6489,2019-02-21,843,0,843,67,910,910,0,0
6490,2019-02-21,1195,0,1195,95,1290,1290,0,0
6491,2019-02-21,556,0,556,44,600,600,0,0
6492,2019-02-21,1815,0,1815,145,1960,1960,0,0
6493,2019-02-21,250,0,250,20,270,270,0,0
6494,2019-02-21,815,0,815,65,880,880,0,0
6495,2019-02-21,538,0,538,42,580,580,0,0
6496,2019-02-21,843,0,843,67,910,910,0,0
6497,2019-02-21,751,0,751,59,810,810,0,0
6498,2019-02-21,1815,0,1815,145,1960,0,1960,0
6499,2019-02-21,908,0,908,72,980,980,0,0
6500,2019-02-21,1657,0,1657,123,1780,1780,0,0
6501,2019-02-21,250,0,250,20,270,270,0,0
6502,2019-02-21,732,0,732,58,790,790,0,0
6503,2019-02-21,269,0,269,21,290,290,0,0
6504,2019-02-21,2139,0,2139,171,2310,2310,0,0
6505,2019-02-21,1815,0,1815,145,1960,1960,0,0
6506,2019-02-21,593,0,593,47,640,640,0,0
6507,2019-02-21,908,0,908,72,980,980,0,0
6508,2019-02-21,1084,0,1084,86,1170,1170,0,0
6509,2019-02-21,602,0,602,48,650,650,0,0
6510,2019-02-21,232,0,232,18,250,250,0,0
6511,2019-02-21,917,0,917,73,990,990,0,0
6512,2019-02-21,352,0,352,28,380,380,0,0
6513,2019-02-21,352,0,352,28,380,380,0,0
6514,2019-02-21,352,0,352,28,380,380,0,0
6515,2019-02-21,1001,0,1001,79,1080,1080,0,0
6516,2019-02-21,649,0,649,51,700,700,0,0
6517,2019-02-21,926,0,926,74,1000,1000,0,0
6518,2019-02-21,658,0,658,52,710,710,0,0
6519,2019-02-21,262,-28,234,18,252,252,0,0
6520,2019-02-21,686,0,686,54,740,740,0,0
6521,2019-02-21,806,0,806,64,870,870,0,0
6522,2019-02-21,528,0,528,42,570,570,0,0
6523,2019-02-21,360,0,360,20,380,380,0,0
6524,2019-02-21,899,0,899,71,970,970,0,0
6525,2019-02-21,686,0,686,54,740,740,0,0
6526,2019-02-21,528,0,528,42,570,570,0,0
6527,2019-02-21,915,-98,817,65,882,882,0,0
6528,2019-02-21,482,0,482,38,520,520,0,0
6529,2019-02-21,398,0,398,22,420,420,0,0
6530,2019-02-21,815,0,815,65,880,880,0,0
6531,2019-02-21,1010,0,1010,80,1090,1090,0,0
6532,2019-02-21,778,0,778,62,840,840,0,0
6533,2019-02-21,360,0,360,20,380,380,0,0
6534,2019-02-21,1575,0,1575,125,1700,0,1700,0
6535,2019-02-21,297,0,297,23,320,320,0,0
6536,2019-02-21,788,0,788,62,850,850,0,0
6537,2019-02-21,788,0,788,62,850,850,0,0
6538,2019-02-21,269,0,269,21,290,290,0,0
6539,2019-02-21,325,0,325,25,350,350,0,0
6540,2019-02-21,815,0,815,65,880,0,880,0
6541,2019-02-21,195,0,195,15,210,210,0,0
6542,2019-02-21,175,0,175,13,188,188,0,0
6543,2019-02-21,788,0,788,62,850,850,0,0
6544,2019-02-21,297,0,297,23,320,320,0,0
6545,2019-02-21,1102,0,1102,88,1190,1190,0,0
6546,2019-02-21,797,0,797,63,860,860,0,0
6547,2019-02-21,223,0,223,17,240,240,0,0
6548,2019-02-21,769,0,769,61,830,830,0,0
6549,2019-02-21,167,0,167,13,180,180,0,0
6550,2019-02-21,325,0,325,25,350,350,0,0
6551,2019-02-21,1575,0,1575,125,1700,1700,0,0
6552,2019-02-21,491,0,491,39,530,530,0,0
6553,2019-02-21,547,0,547,43,590,590,0,0
6554,2019-02-21,741,0,741,59,800,800,0,0
6555,2019-02-21,1260,0,1260,100,1360,1360,0,0
6556,2019-02-21,602,0,602,48,650,650,0,0
6557,2019-02-21,362,0,362,28,390,390,0,0
6558,2019-02-21,575,0,575,45,620,620,0,0
6559,2019-02-21,306,0,306,24,330,330,0,0
6560,2019-02-21,453,0,453,27,480,480,0,0
6561,2019-02-21,1380,0,1380,110,1490,1490,0,0
6562,2019-02-21,593,0,593,47,640,640,0,0
6563,2019-02-21,686,0,686,54,740,740,0,0
6564,2019-02-21,1833,0,1833,137,1970,1970,0,0
6565,2019-02-21,602,0,602,48,650,650,0,0
6566,2019-02-21,908,0,908,72,980,980,0,0
6567,2019-02-21,908,0,908,72,980,980,0,0
6568,2019-02-21,908,0,908,72,980,980,0,0
6569,2019-02-21,1195,0,1195,95,1290,1290,0,0
6570,2019-02-21,602,0,602,48,650,650,0,0
6571,2019-02-21,695,0,695,55,750,750,0,0
6572,2019-02-21,1815,0,1815,145,1960,0,1960,0
6573,2019-02-21,297,0,297,23,320,320,0,0
6574,2019-02-21,621,0,621,49,670,670,0,0
6575,2019-02-21,426,0,426,34,460,460,0,0
6576,2019-02-21,565,0,565,45,610,610,0,0
6577,2019-02-21,1019,0,1019,81,1100,1100,0,0
6578,2019-02-21,232,0,232,18,250,250,0,0
6579,2019-02-21,139,0,139,11,150,150,0,0
6580,2019-02-21,602,0,602,48,650,650,0,0
6581,2019-02-22,630,0,630,50,680,680,0,0
6582,2019-02-22,963,0,963,77,1040,1040,0,0
6583,2019-02-22,917,0,917,73,990,990,0,0
6584,2019-02-22,334,0,334,26,360,360,0,0
6585,2019-02-22,908,0,908,72,980,980,0,0
6586,2019-02-22,908,0,908,72,980,980,0,0
6587,2019-02-22,389,0,389,31,420,420,0,0
6588,2019-02-22,908,0,908,72,980,980,0,0
6589,2019-02-22,908,0,908,72,980,980,0,0
6590,2019-02-22,834,0,834,66,900,900,0,0
6591,2019-02-22,306,0,306,24,330,330,0,0
6592,2019-02-22,834,0,834,66,900,900,0,0
6593,2019-02-22,491,0,491,39,530,530,0,0
6594,2019-02-22,982,0,982,78,1060,1060,0,0
6595,2019-02-22,1815,0,1815,145,1960,1960,0,0
6596,2019-02-22,704,0,704,56,760,760,0,0
6597,2019-02-22,334,0,334,26,360,360,0,0
6598,2019-02-22,315,0,315,25,340,340,0,0
6599,2019-02-22,667,0,667,53,720,720,0,0
6600,2019-02-22,760,0,760,60,820,820,0,0
6601,2019-02-22,556,0,556,44,600,600,0,0
6602,2019-02-22,1815,0,1815,145,1960,0,1960,0
6603,2019-02-22,-760,0,-760,-60,-820,-820,0,0
6604,2019-02-22,2158,0,2158,172,2330,2330,0,0
6605,2019-02-22,538,0,538,42,580,580,0,0
6606,2019-02-22,575,0,575,45,620,620,0,0
6607,2019-02-22,491,0,491,39,530,530,0,0
6608,2019-02-22,1963,0,1963,157,2120,2120,0,0
6609,2019-02-22,1001,0,1001,79,1080,1080,0,0
6610,2019-02-22,389,0,389,31,420,420,0,0
6611,2019-02-22,945,0,945,75,1020,1020,0,0
6612,2019-02-22,889,0,889,71,960,960,0,0
6613,2019-02-22,315,0,315,25,340,340,0,0
6614,2019-02-22,908,0,908,72,980,980,0,0
6615,2019-02-22,1157,0,1157,83,1240,1240,0,0
6616,2019-02-22,806,0,806,64,870,870,0,0
6617,2019-02-22,575,0,575,45,620,620,0,0
6618,2019-02-22,278,0,278,22,300,300,0,0
6619,2019-02-22,908,0,908,72,980,980,0,0
6620,2019-02-22,575,0,575,45,620,620,0,0
6621,2019-02-22,269,0,269,21,290,290,0,0
6622,2019-02-22,584,0,584,46,630,630,0,0
6623,2019-02-22,908,0,908,72,980,980,0,0
6624,2019-02-22,704,0,704,56,760,760,0,0
6625,2019-02-22,251,0,251,19,270,270,0,0
6626,2019-02-22,436,0,436,34,470,470,0,0
6627,2019-02-22,232,0,232,18,250,250,0,0
6628,2019-02-22,241,0,241,19,260,260,0,0
6629,2019-02-22,519,0,519,41,560,560,0,0
6630,2019-02-22,519,0,519,41,560,560,0,0
6631,2019-02-22,630,0,630,50,680,680,0,0
6632,2019-02-22,713,0,713,57,770,770,0,0
6633,2019-02-22,325,0,325,25,350,350,0,0
6634,2019-02-22,223,0,223,17,240,240,0,0
6635,2019-02-22,760,0,760,60,820,820,0,0
6636,2019-02-22,834,0,834,66,900,900,0,0
6637,2019-02-22,908,0,908,72,980,980,0,0
6638,2019-02-22,501,0,501,39,540,540,0,0
6639,2019-02-22,278,0,278,22,300,300,0,0
6640,2019-02-22,186,0,186,14,200,200,0,0
6641,2019-02-22,620,0,620,40,660,660,0,0
6642,2019-02-22,933,0,933,57,990,990,0,0
6643,2019-02-22,954,0,954,76,1030,1030,0,0
6644,2019-02-22,908,0,908,72,980,980,0,0
6645,2019-02-22,889,0,889,71,960,960,0,0
6646,2019-02-22,908,0,908,72,980,980,0,0
6647,2019-02-22,288,0,288,22,310,310,0,0
6648,2019-02-22,908,0,908,72,980,0,980,0
6649,2019-02-22,315,0,315,25,340,340,0,0
6650,2019-02-22,325,0,325,25,350,0,350,0
6651,2019-02-22,306,0,306,24,330,330,0,0
6652,2019-02-22,760,0,760,60,820,820,0,0
6653,2019-02-22,1148,0,1148,82,1230,1230,0,0
6654,2019-02-22,1815,0,1815,145,1960,1960,0,0
6655,2019-02-22,501,0,501,39,540,540,0,0
6656,2019-02-22,1241,0,1241,99,1340,1340,0,0
6657,2019-02-22,445,0,445,35,480,480,0,0
6658,2019-02-22,852,0,852,68,920,920,0,0
6659,2019-02-22,1815,0,1815,145,1960,1960,0,0
6660,2019-02-22,445,0,445,35,480,480,0,0
6661,2019-02-22,1352,0,1352,108,1460,1460,0,0
6662,2019-02-22,788,0,788,62,850,850,0,0
6663,2019-02-22,1575,0,1575,125,1700,1700,0,0
6664,2019-02-22,584,0,584,46,630,630,0,0
6665,2019-02-22,491,0,491,39,530,530,0,0
6666,2019-02-22,1028,0,1028,82,1110,1110,0,0
6667,2019-02-22,473,0,473,37,510,510,0,0
6668,2019-02-22,769,0,769,61,830,830,0,0
6669,2019-02-22,1047,0,1047,83,1130,1130,0,0
6670,2019-02-22,260,0,260,20,280,280,0,0
6671,2019-02-22,1232,0,1232,98,1330,1330,0,0
6672,2019-02-22,408,0,408,32,440,440,0,0
6673,2019-02-22,1963,0,1963,157,2120,0,2120,0
6674,2019-02-22,788,0,788,62,850,850,0,0
6675,2019-02-22,250,0,250,20,270,270,0,0
6676,2019-02-22,1639,0,1639,131,1770,1770,0,0
6677,2019-02-22,1575,0,1575,125,1700,1700,0,0
6678,2019-02-22,496,0,496,39,535,535,0,0
6679,2019-02-22,843,0,843,67,910,910,0,0
6680,2019-02-22,760,0,760,60,820,820,0,0
6681,2019-02-22,1065,0,1065,85,1150,1150,0,0
6682,2019-02-22,278,0,278,22,300,300,0,0
6683,2019-02-22,556,0,556,44,600,600,0,0
6684,2019-02-22,251,0,251,19,270,270,0,0
6685,2019-02-22,2991,0,2991,239,3230,3230,0,0
6686,2019-02-22,702,0,702,38,740,740,0,0
6687,2019-02-22,436,0,436,34,470,470,0,0
6688,2019-02-22,538,0,538,42,580,580,0,0
6689,2019-02-22,1167,0,1167,93,1260,1260,0,0
6690,2019-02-22,1019,0,1019,81,1100,1100,0,0
6691,2019-02-22,834,0,834,66,900,900,0,0
6692,2019-02-22,834,0,834,66,900,900,0,0
6693,2019-02-22,1408,0,1408,112,1520,1520,0,0
6694,2019-02-22,685,0,685,45,730,730,0,0
6695,2019-02-22,547,0,547,43,590,590,0,0
6696,2019-02-22,1639,0,1639,131,1770,1770,0,0
6697,2019-02-22,1195,0,1195,95,1290,1290,0,0
6698,2019-02-22,362,0,362,28,390,390,0,0
6699,2019-02-22,686,0,686,54,740,740,0,0
6700,2019-02-22,1010,0,1010,80,1090,1090,0,0
6701,2019-02-22,1815,0,1815,145,1960,1960,0,0
6702,2019-02-22,139,0,139,11,150,150,0,0
6703,2019-02-22,880,0,880,70,950,950,0,0
6704,2019-02-22,1815,0,1815,145,1960,1960,0,0
6705,2019-02-22,1815,0,1815,145,1960,1960,0,0
6706,2019-02-22,1815,0,1815,145,1960,1960,0,0
6707,2019-02-22,5445,0,5445,435,5880,5880,0,0
6708,2019-02-22,334,0,334,26,360,360,0,0
6709,2019-02-22,1713,0,1713,137,1850,1850,0,0
6710,2019-02-22,612,0,612,48,660,660,0,0
6711,2019-02-22,852,0,852,68,920,920,0,0
6712,2019-02-22,667,0,667,53,720,720,0,0
6713,2019-02-22,380,0,380,30,410,410,0,0
6714,2019-02-22,2056,0,2056,164,2220,2220,0,0
6715,2019-02-22,1121,0,1121,89,1210,1210,0,0
6716,2019-02-22,1204,0,1204,96,1300,1300,0,0
6717,2019-02-22,1176,0,1176,94,1270,1270,0,0
6718,2019-02-22,1417,0,1417,113,1530,1530,0,0
6719,2019-02-22,1121,0,1121,89,1210,1210,0,0
6720,2019-02-22,1815,0,1815,145,1960,1960,0,0
6721,2019-02-22,241,0,241,19,260,260,0,0
6722,2019-02-22,889,0,889,71,960,960,0,0
6723,2019-02-22,186,0,186,14,200,200,0,0
6724,2019-02-22,362,0,362,28,390,390,0,0
6725,2019-02-22,1575,0,1575,125,1700,1700,0,0
6726,2019-02-22,667,0,667,53,720,720,0,0
6727,2019-02-22,371,0,371,29,400,400,0,0
6728,2019-02-22,1852,0,1852,148,2000,2000,0,0
6729,2019-02-22,260,0,260,20,280,280,0,0
6730,2019-02-22,1602,0,1602,128,1730,1730,0,0
6731,2019-02-22,260,0,260,20,280,280,0,0
6732,2019-02-22,482,0,482,38,520,520,0,0
6733,2019-02-22,1815,0,1815,145,1960,0,1960,0
6734,2019-02-22,704,0,704,56,760,760,0,0
6735,2019-02-22,334,0,334,26,360,360,0,0
6736,2019-02-22,510,0,510,40,550,550,0,0
6737,2019-02-23,1139,0,1139,91,1230,1230,0,0
6738,2019-02-23,621,0,621,49,670,670,0,0
6739,2019-02-23,1232,0,1232,98,1330,1330,0,0
6740,2019-02-23,444,0,444,26,470,470,0,0
6741,2019-02-23,389,0,389,31,420,420,0,0
6742,2019-02-23,565,0,565,45,610,610,0,0
6743,2019-02-23,695,0,695,55,750,750,0,0
6744,2019-02-23,306,0,306,24,330,330,0,0
6745,2019-02-23,1352,0,1352,108,1460,1460,0,0
6746,2019-02-23,389,0,389,31,420,420,0,0
6747,2019-02-23,232,0,232,18,250,250,0,0
6748,2019-02-23,1352,0,1352,108,1460,1460,0,0
6749,2019-02-23,232,0,232,18,250,250,0,0
6750,2019-02-23,1139,0,1139,91,1230,1230,0,0
6751,2019-02-23,-389,0,-389,-31,-420,-420,0,0
6752,2019-02-23,1075,0,1075,85,1160,1160,0,0
6753,2019-02-23,1130,0,1130,90,1220,1220,0,0
6754,2019-02-23,1352,0,1352,108,1460,1460,0,0
6755,2019-02-23,584,0,584,46,630,630,0,0
6756,2019-02-23,260,0,260,20,280,280,0,0
6757,2019-02-23,556,0,556,44,600,600,0,0
6758,2019-02-23,1852,0,1852,148,2000,2000,0,0
6759,2019-02-23,288,0,288,22,310,310,0,0
6760,2019-02-23,371,0,371,29,400,400,0,0
6761,2019-02-23,834,0,834,66,900,900,0,0
6762,2019-02-23,399,0,399,31,430,430,0,0
6763,2019-02-23,862,0,862,68,930,930,0,0
6764,2019-02-23,1129,0,1129,81,1210,1210,0,0
6765,2019-02-23,889,0,889,71,960,960,0,0
6766,2019-02-23,334,0,334,26,360,360,0,0
6767,2019-02-23,908,0,908,72,980,0,980,0
6768,2019-02-23,1815,0,1815,145,1960,1960,0,0
6769,2019-02-23,908,0,908,72,980,980,0,0
6770,2019-02-23,2723,0,2723,217,2940,2940,0,0
6771,2019-02-23,1815,0,1815,145,1960,1960,0,0
6772,2019-02-23,399,0,399,31,430,430,0,0
6773,2019-02-23,592,0,592,38,630,630,0,0
6774,2019-02-23,2723,0,2723,217,2940,2940,0,0
6775,2019-02-23,732,0,732,58,790,790,0,0
6776,2019-02-23,908,0,908,72,980,980,0,0
6777,2019-02-23,1815,0,1815,145,1960,1960,0,0
6778,2019-02-23,416,0,416,24,440,440,0,0
6779,2019-02-23,440,0,440,35,475,475,0,0
6780,2019-02-23,371,0,371,29,400,400,0,0
6781,2019-02-23,556,0,556,44,600,600,0,0
6782,2019-02-23,102,0,102,8,110,110,0,0
6783,2019-02-23,769,0,769,61,830,830,0,0
6784,2019-02-23,399,0,399,31,430,430,0,0
6785,2019-02-23,260,0,260,20,280,280,0,0
6786,2019-02-23,658,0,658,52,710,710,0,0
6787,2019-02-23,436,0,436,34,470,470,0,0
6788,2019-02-23,769,0,769,61,830,830,0,0
6789,2019-02-23,334,0,334,26,360,360,0,0
6790,2019-02-23,528,0,528,42,570,570,0,0
6791,2019-02-23,399,0,399,31,430,430,0,0
6792,2019-02-23,371,0,371,29,400,400,0,0
6793,2019-02-23,260,0,260,20,280,280,0,0
6794,2019-02-23,167,0,167,13,180,180,0,0
6795,2019-02-23,491,0,491,39,530,530,0,0
6796,2019-02-23,1815,0,1815,145,1960,1960,0,0
6797,2019-02-23,561,0,561,44,605,605,0,0
6798,2019-02-23,297,0,297,23,320,320,0,0
6799,2019-02-23,1223,0,1223,97,1320,1320,0,0
6800,2019-02-23,741,0,741,59,800,800,0,0
6801,2019-02-23,713,0,713,57,770,770,0,0
6802,2019-02-23,676,0,676,54,730,730,0,0
6803,2019-02-23,908,0,908,72,980,980,0,0
6804,2019-02-23,908,0,908,72,980,980,0,0
6805,2019-02-23,732,0,732,58,790,790,0,0
6806,2019-02-23,1815,0,1815,145,1960,1960,0,0
6807,2019-02-23,371,0,371,29,400,400,0,0
6808,2019-02-23,880,0,880,70,950,950,0,0
6809,2019-02-23,1121,0,1121,89,1210,1210,0,0
6810,2019-02-23,249,0,249,11,260,260,0,0
6811,2019-02-23,959,0,959,41,1000,1000,0,0
6812,2019-02-23,778,0,778,62,840,840,0,0
6813,2019-02-23,334,0,334,26,360,360,0,0
6814,2019-02-23,778,0,778,62,840,840,0,0
6815,2019-02-23,-778,0,-778,-62,-840,-840,0,0
6816,2019-02-23,676,0,676,54,730,730,0,0
6817,2019-02-23,389,0,389,31,420,420,0,0
6818,2019-02-23,1426,0,1426,114,1540,1540,0,0
6819,2019-02-23,1815,0,1815,145,1960,1960,0,0
6820,2019-02-23,297,0,297,23,320,320,0,0
6821,2019-02-23,278,0,278,22,300,300,0,0
6822,2019-02-23,982,0,982,78,1060,1060,0,0
6823,2019-02-23,630,0,630,50,680,680,0,0
6824,2019-02-23,56,0,56,4,60,60,0,0
6825,2019-02-23,1380,0,1380,110,1490,1490,0,0
6826,2019-02-23,1251,0,1251,99,1350,1350,0,0
6827,2019-02-23,612,0,612,48,660,660,0,0
6828,2019-02-23,741,0,741,59,800,800,0,0
6829,2019-02-23,788,0,788,62,850,850,0,0
6830,2019-02-23,788,0,788,62,850,850,0,0
6831,2019-02-23,788,0,788,62,850,850,0,0
6832,2019-02-23,788,0,788,62,850,850,0,0
6833,2019-02-23,788,0,788,62,850,850,0,0
6834,2019-02-23,1084,0,1084,86,1170,1170,0,0
6835,2019-02-23,788,0,788,62,850,850,0,0
6836,2019-02-23,1047,0,1047,83,1130,1130,0,0
6837,2019-02-23,3149,0,3149,251,3400,3400,0,0
6838,2019-02-23,1112,0,1112,88,1200,1200,0,0
6839,2019-02-23,788,0,788,62,850,850,0,0
6840,2019-02-23,297,0,297,23,320,320,0,0
6841,2019-02-23,278,0,278,22,300,300,0,0
6842,2019-02-23,1065,0,1065,85,1150,1150,0,0
6843,2019-02-23,1575,0,1575,125,1700,1700,0,0
6844,2019-02-23,751,0,751,59,810,810,0,0
6845,2019-02-23,232,0,232,18,250,250,0,0
6846,2019-02-23,2852,0,2852,228,3080,0,3080,0
6847,2019-02-23,1148,0,1148,82,1230,1230,0,0
6848,2019-02-23,3149,0,3149,251,3400,3400,0,0
6849,2019-02-23,149,0,149,11,160,160,0,0
6850,2019-02-23,658,0,658,52,710,710,0,0
6851,2019-02-23,936,0,936,74,1010,1010,0,0
6852,2019-02-23,565,0,565,45,610,610,0,0
6853,2019-02-23,269,0,269,21,290,290,0,0
6854,2019-02-23,843,0,843,67,910,910,0,0
6855,2019-02-23,1232,0,1232,98,1330,1330,0,0
6856,2019-02-23,1139,0,1139,91,1230,1230,0,0
6857,2019-02-23,1833,0,1833,137,1970,1970,0,0
6858,2019-02-23,223,0,223,17,240,240,0,0
6859,2019-02-23,325,0,325,25,350,350,0,0
6860,2019-02-23,697,-148,549,43,592,592,0,0
6861,2019-02-23,732,0,732,58,790,790,0,0
6862,2019-02-23,260,0,260,20,280,280,0,0
6863,2019-02-23,306,0,306,24,330,330,0,0
6864,2019-02-23,1195,0,1195,95,1290,1290,0,0
6865,2019-02-23,204,0,204,16,220,220,0,0
